"","X","Index","CIK","Locations","URL","Year","IsSecrecyHaven","SecHavenScore","SecrecyHavenStatus","TaxHeavenStaus"
"8416",8416,8464,1372807,"Delaware",763,2018,0,NA,0,0
"8417",8417,8465,1373670,"Texas",764,2018,0,NA,0,0
"8418",8418,8466,1373670,"Georgia",764,2018,1,NA,0,0
"8419",8419,8466,1373670,"Georgia",764,2018,1,NA,0,0
"8420",8420,8467,1373670,"Delaware",764,2018,0,NA,0,0
"8421",8421,8468,1373707,"Bermuda",765,2018,1,73.1,1,1
"8422",8422,8469,1373707,"Ireland",765,2018,1,50.7,0,1
"8423",8423,8470,1373707,"United Kingdom",765,2018,1,42.4,0,0
"8424",8424,8471,1373715,"Delaware",766,2018,0,NA,0,0
"8425",8425,8472,1373715,"Denmark",766,2018,1,52.5,0,0
"8426",8426,8473,1373715,"Finland",766,2018,1,52.7,0,0
"8427",8427,8474,1373715,"France",766,2018,1,51.7,0,0
"8428",8428,8475,1373715,"Germany",766,2018,1,59.1,0,0
"8429",8429,8476,1373715,"Hong Kong",766,2018,1,71.1,1,1
"8430",8430,8477,1373715,"India",766,2018,1,51.9,0,0
"8431",8431,8478,1373715,"Ireland",766,2018,1,50.7,0,1
"8432",8432,8479,1373715,"Israel",766,2018,1,63.3,1,0
"8433",8433,8480,1373715,"Italy",766,2018,1,49.5,0,0
"8434",8434,8481,1373715,"Japan",766,2018,1,60.5,1,0
"8435",8435,8482,1373715,"Mexico",766,2018,1,54.4,0,0
"8436",8436,8483,1373715,"Netherlands",766,2018,1,66,1,0
"8437",8437,8484,1373715,"Norway",766,2018,1,51.6,0,0
"8438",8438,8485,1373715,"Poland",766,2018,1,57.4,0,0
"8439",8439,8486,1373715,"Portugal",766,2018,0,NA,0,0
"8440",8440,8487,1373715,"Singapore",766,2018,1,67.1,1,1
"8441",8441,8488,1373715,"Africa",766,2018,0,NA,0,0
"8442",8442,8489,1373715,"Spain",766,2018,1,47.7,0,0
"8443",8443,8490,1373715,"Sweden",766,2018,1,45.5,0,0
"8444",8444,8491,1373715,"Switzerland",766,2018,1,76.5,1,1
"8445",8445,8492,1373715,"Turkey",766,2018,1,68,1,0
"8446",8446,8493,1373715,"United Kingdom",766,2018,1,42.4,0,0
"8447",8447,8494,1373715,"Belgium",766,2018,1,44,0,0
"8448",8448,8495,1373715,"Bermuda",766,2018,1,73.1,1,1
"8449",8449,8496,1373715,"Brazil",766,2018,1,49,0,0
"8450",8450,8497,1373715,"Canada",766,2018,1,54.8,0,0
"8451",8451,8498,1374310,"Delaware",767,2018,0,NA,0,0
"8452",8452,8499,1374310,"United Kingdom",767,2018,1,42.4,0,0
"8453",8453,8500,1374535,"Delaware",768,2018,0,NA,0,0
"8454",8454,8501,1374535,"Canada",768,2018,1,54.8,0,0
"8455",8455,8502,1374535,"Pennsylvania",768,2018,0,NA,0,0
"8456",8456,8503,1374535,"Germany",768,2018,1,59.1,0,0
"8457",8457,8504,1374535,"Netherlands",768,2018,1,66,1,0
"8458",8458,8505,1374535,"United Kingdom",768,2018,1,42.4,0,0
"8459",8459,8506,1374535,"Finland",768,2018,1,52.7,0,0
"8460",8460,8507,1374535,"France",768,2018,1,51.7,0,0
"8461",8461,8508,1374535,"Denmark",768,2018,1,52.5,0,0
"8462",8462,8509,1374535,"Spain",768,2018,1,47.7,0,0
"8463",8463,8510,1374535,"Korea",768,2018,1,59,0,0
"8464",8464,8511,1374535,"Chile",768,2018,1,61.6,1,0
"8465",8465,8512,1374535,"India",768,2018,1,51.9,0,0
"8466",8466,8513,1374535,"China",768,2018,1,60.1,1,0
"8467",8467,8514,1374684,"Singapore",769,2018,1,67.1,1,1
"8468",8468,8515,1375796,"Us",770,2018,1,59.8,0,0
"8469",8469,8516,1375796,"England",770,2018,0,NA,0,0
"8470",8470,8517,1375796,"Singapore",770,2018,1,67.1,1,1
"8471",8471,8518,1375796,"Malaysia",770,2018,0,NA,0,0
"8472",8472,8519,1375796,"New Zealand",770,2018,1,56.2,0,0
"8473",8473,8520,1375796,"Brazil",770,2018,1,49,0,0
"8474",8474,8521,1375796,"Germany",770,2018,1,59.1,0,0
"8475",8475,8522,1377149,"Texas",772,2018,0,NA,0,0
"8476",8476,8523,1377149,"Nevada",772,2018,0,NA,0,0
"8477",8477,8524,1378453,"Canada",773,2018,1,54.8,0,0
"8478",8478,8525,1378453,"Maryland",773,2018,0,NA,0,0
"8479",8479,8526,1378453,"Delaware",773,2018,0,NA,0,0
"8480",8480,8527,1378453,"Nevada",773,2018,0,NA,0,0
"8481",8481,8528,1378624,"China",774,2018,1,60.1,1,0
"8482",8482,8529,1378624,"Delaware",774,2018,0,NA,0,0
"8483",8483,8530,1378624,"California",774,2018,0,NA,0,0
"8484",8484,8532,1378946,"Pennsylvania",775,2018,0,NA,0,0
"8485",8485,8533,1378946,"Texas",775,2018,0,NA,0,0
"8486",8486,8534,1378946,"Connecticut",775,2018,0,NA,0,0
"8487",8487,8535,1378946,"Delaware",775,2018,0,NA,0,0
"8488",8488,8536,1378946,"United States ",775,2018,0,59.8,0,0
"8489",8489,8537,1378946,"Vermont",775,2018,0,NA,0,0
"8490",8490,8538,1378946,"Maine",775,2018,0,NA,0,0
"8491",8491,8539,1378950,"Delaware",776,2018,0,NA,0,0
"8492",8492,8540,1378950,"Philippines",776,2018,1,65.4,1,0
"8493",8493,8541,1378950,"Texas",776,2018,0,NA,0,0
"8494",8494,8542,1379041,"Nevada",777,2018,0,NA,0,0
"8495",8495,8543,1379041,"California",777,2018,0,NA,0,0
"8496",8496,8544,1379041,"Florida",777,2018,0,NA,0,0
"8497",8497,8545,1379661,"Delaware",778,2018,0,NA,0,0
"8498",8498,8546,1379661,"Texas",778,2018,0,NA,0,0
"8499",8499,8547,1379661,"Canada",778,2018,1,54.8,0,0
"8500",8500,8548,1379661,"Oklahoma",778,2018,0,NA,0,0
"8501",8501,8549,1379895,"Delaware",779,2018,0,NA,0,0
"8502",8502,8550,1379895,"Illinois",779,2018,0,NA,0,0
"8503",8503,8551,1380846,"Pennsylvania",780,2018,0,NA,0,0
"8504",8504,8552,1381197,"India",781,2018,1,51.9,0,0
"8505",8505,8553,1381197,"Luxembourg",781,2018,1,58.2,0,1
"8506",8506,8554,1381197,"Connecticut",781,2018,0,NA,0,0
"8507",8507,8555,1381197,"China",781,2018,1,60.1,1,0
"8508",8508,8556,1381197,"Japan",781,2018,1,60.5,1,0
"8509",8509,8557,1381197,"Hungary",781,2018,1,54.7,0,0
"8510",8510,8558,1381197,"Estonia",781,2018,1,50.9,0,0
"8511",8511,8559,1381197,"Switzerland",781,2018,1,76.5,1,1
"8512",8512,8560,1381197,"Delaware",781,2018,0,NA,0,0
"8513",8513,8561,1381197,"Liechtenstein",781,2018,1,78.3,1,1
"8514",8514,8562,1381197,"United Kingdom",781,2018,1,42.4,0,0
"8515",8515,8563,1381197,"Canada",781,2018,1,54.8,0,0
"8516",8516,8564,1383650,"Delaware",782,2018,0,NA,0,0
"8517",8517,8565,1384072,"Delaware",783,2018,0,NA,0,0
"8518",8518,8566,1384072,"Kentucky",783,2018,0,NA,0,0
"8519",8519,8567,1384905,"China",784,2018,1,60.1,1,0
"8520",8520,8568,1384905,"Singapore",784,2018,1,67.1,1,1
"8521",8521,8569,1384905,"Ireland",784,2018,1,50.7,0,1
"8522",8522,8570,1384905,"Spain",784,2018,1,47.7,0,0
"8523",8523,8571,1384905,"Italy",784,2018,1,49.5,0,0
"8524",8524,8572,1384905,"Japan",784,2018,1,60.5,1,0
"8525",8525,8573,1384905,"Brazil",784,2018,1,49,0,0
"8526",8526,8574,1384905,"Delaware",784,2018,0,NA,0,0
"8527",8527,8575,1384905,"Virginia",784,2018,0,NA,0,0
"8528",8528,8576,1384905,"United Kingdom",784,2018,1,42.4,0,0
"8529",8529,8577,1384905,"Canada",784,2018,1,54.8,0,0
"8530",8530,8578,1384905,"Switzerland",784,2018,1,76.5,1,1
"8531",8531,8579,1384905,"Netherlands",784,2018,1,66,1,0
"8532",8532,8580,1384905,"Hong Kong",784,2018,1,71.1,1,1
"8533",8533,8581,1385613,"Cayman Islands",785,2018,1,72.3,1,1
"8534",8534,8582,1385613,"Ireland",785,2018,1,50.7,0,1
"8535",8535,8583,1385613,"Delaware",785,2018,0,NA,0,0
"8536",8536,8584,1386278,"Delaware",786,2018,0,NA,0,0
"8537",8537,8585,1386278,"Idaho",786,2018,0,NA,0,0
"8538",8538,8586,1386278,"Nevada",786,2018,0,NA,0,0
"8539",8539,8587,1386278,"Utah",786,2018,0,NA,0,0
"8540",8540,8588,1386278,"China",786,2018,1,60.1,1,0
"8541",8541,8589,1386278,"Alabama",786,2018,0,NA,0,0
"8542",8542,8590,1387061,"Delaware",787,2018,0,NA,0,0
"8543",8543,8591,1387061,"Texas",787,2018,0,NA,0,0
"8544",8544,8593,1387713,"United Kingdom",788,2018,1,42.4,0,0
"8545",8545,8594,1387713,"British Virgin Islands",788,2018,1,68.7,1,1
"8546",8546,8595,1387713,"China",788,2018,1,60.1,1,0
"8547",8547,8596,1387713,"United Arab Emirates",788,2018,0,NA,0,0
"8548",8548,8597,1387713,"Singapore",788,2018,1,67.1,1,1
"8549",8549,8598,1387713,"Delaware",788,2018,0,NA,0,0
"8550",8550,8599,1387713,"Germany",788,2018,1,59.1,0,0
"8551",8551,8600,1387713,"California",788,2018,0,NA,0,0
"8552",8552,8601,1387713,"Japan",788,2018,1,60.5,1,0
"8553",8553,8602,1387713,"Canada",788,2018,1,54.8,0,0
"8554",8554,8603,1387713,"Brazil",788,2018,1,49,0,0
"8555",8555,8605,1387713,"Argentina",788,2018,0,NA,0,0
"8556",8556,8606,1388430,"Africa",789,2018,0,NA,0,0
"8557",8557,8607,1388430,"Bermuda",789,2018,1,73.1,1,1
"8558",8558,8608,1388430,"Jersey",789,2018,1,65.5,1,1
"8559",8559,8609,1388430,"Malaysia",789,2018,0,NA,0,0
"8560",8560,8610,1388430,"Singapore",789,2018,1,67.1,1,1
"8561",8561,8611,1388430,"United Kingdom",789,2018,1,42.4,0,0
"8562",8562,8612,1388430,"Japan",789,2018,1,60.5,1,0
"8563",8563,8613,1388430,"Barbados",789,2018,1,73.9,1,1
"8564",8564,8614,1388430,"Chile",789,2018,1,61.6,1,0
"8565",8565,8615,1388430,"Oregon",789,2018,0,NA,0,0
"8566",8566,8616,1388430,"Nevada",789,2018,0,NA,0,0
"8567",8567,8617,1388430,"Sweden",789,2018,1,45.5,0,0
"8568",8568,8618,1388430,"Washington",789,2018,0,NA,0,0
"8569",8569,8619,1388430,"Germany",789,2018,1,59.1,0,0
"8570",8570,8620,1388430,"South Korea",789,2018,1,59,0,0
"8571",8571,8621,1388430,"Delaware",789,2018,0,NA,0,0
"8572",8572,8622,1388430,"Luxembourg",789,2018,1,58.2,0,1
"8573",8573,8623,1389002,"China",790,2018,1,60.1,1,0
"8574",8574,8624,1389002,"America",790,2018,1,59.8,0,0
"8575",8575,8625,1389002,"France",790,2018,1,51.7,0,0
"8576",8576,8626,1389002,"United Kingdom",790,2018,1,42.4,0,0
"8577",8577,8627,1389002,"Ireland",790,2018,1,50.7,0,1
"8578",8578,8628,1389002,"Germany",790,2018,1,59.1,0,0
"8579",8579,8629,1389002,"Japan",790,2018,1,60.5,1,0
"8580",8580,8630,1389002,"Singapore",790,2018,1,67.1,1,1
"8581",8581,8631,1389050,"Delaware",791,2018,0,NA,0,0
"8582",8582,8632,1389170,"Delaware",792,2018,0,NA,0,0
"8583",8583,8633,1389170,"Texas",792,2018,0,NA,0,0
"8584",8584,8634,1389170,"Canada",792,2018,1,54.8,0,0
"8585",8585,8635,1389170,"Oklahoma",792,2018,0,NA,0,0
"8586",8586,8636,1390162,"Maryland",793,2018,0,NA,0,0
"8587",8587,8637,1390162,"Delaware",793,2018,0,NA,0,0
"8588",8588,8638,1390213,"Delaware",794,2018,0,NA,0,0
"8589",8589,8639,1390213,"Germany",794,2018,1,59.1,0,0
"8590",8590,8640,1390213,"Spain",794,2018,1,47.7,0,0
"8591",8591,8641,1390213,"Latvia",794,2018,1,57.4,0,1
"8592",8592,8642,1390213,"Croatia",794,2018,1,59.3,0,0
"8593",8593,8643,1390213,"Italy",794,2018,1,49.5,0,0
"8594",8594,8644,1390213,"Poland",794,2018,1,57.4,0,0
"8595",8595,8645,1390213,"Estonia",794,2018,1,50.9,0,0
"8596",8596,8646,1390213,"Lithuania",794,2018,1,46.8,0,0
"8597",8597,8647,1390213,"Netherlands",794,2018,1,66,1,0
"8598",8598,8648,1390213,"Hungary",794,2018,1,54.7,0,0
"8599",8599,8649,1390213,"Illinois",794,2018,0,NA,0,0
"8600",8600,8650,1390213,"Norway",794,2018,1,51.6,0,0
"8601",8601,8651,1390213,"Czech Republic",794,2018,1,52.9,0,0
"8602",8602,8652,1390213,"Slovakia",794,2018,1,54.9,0,0
"8603",8603,8653,1390213,"Japan",794,2018,1,60.5,1,0
"8604",8604,8654,1390777,"Ireland",795,2018,1,50.7,0,1
"8605",8605,8655,1390777,"Japan",795,2018,1,60.5,1,0
"8606",8606,8656,1390777,"England",795,2018,0,NA,0,0
"8607",8607,8657,1390777,"Cayman Islands",795,2018,1,72.3,1,1
"8608",8608,8658,1390777,"Delaware",795,2018,0,NA,0,0
"8609",8609,8659,1390777,"Jersey",795,2018,1,65.5,1,1
